3.995734996818552376e-01,5.155091902418904581e-01,0.000000000000000000e+00
5.519348127672558668e-01,4.642570962670262702e-01,0.000000000000000000e+00
5.873424138710510167e-01,1.106588211753433804e+00,0.000000000000000000e+00
4.860589399325094262e-01,1.142140940626484635e+00,0.000000000000000000e+00
2.826838041479525221e-01,1.156920765631847425e+00,0.000000000000000000e+00
2.188010998627677450e-01,1.283168720632613891e+00,0.000000000000000000e+00
2.833834360466004343e-01,2.135776660088852807e+00,0.000000000000000000e+00
6.235523886144573869e-01,1.521996368571133740e+00,0.000000000000000000e+00
1.959077981745082908e-01,1.020554288428472844e+00,0.000000000000000000e+00
4.957870270984165995e-02,1.150806429323286251e+00,0.000000000000000000e+00
3.159424845868887832e-01,2.789430162133991198e-01,0.000000000000000000e+00
5.715752032963392626e-01,9.611220857697648778e-01,0.000000000000000000e+00
2.578644403650406924e-01,1.035075920054037590e+00,0.000000000000000000e+00
1.446391881446426053e-01,6.826196524907589547e-01,1.000000000000000000e+00
8.136918255577250125e-01,6.497107879694867805e-01,1.000000000000000000e+00
2.858169906599123400e-01,9.818743632979739511e-01,1.000000000000000000e+00
3.964042795175921619e-01,1.197144239187578174e+00,1.000000000000000000e+00
2.469725479184078920e-01,1.031678787149240106e+00,1.000000000000000000e+00
6.139582700328012344e-01,-1.995664932338868658e-01,1.000000000000000000e+00
2.120096787749202183e-01,8.702242543967237953e-01,1.000000000000000000e+00
4.010241901233222439e-01,9.235182420590267727e-01,1.000000000000000000e+00
4.506954145089027697e-01,5.695272986438563168e-01,0.000000000000000000e+00
5.041587014773885045e-01,1.449267907499311780e+00,0.000000000000000000e+00
8.603806103886633139e-01,4.259968615924167867e-01,1.000000000000000000e+00
8.124055149070554815e-01,5.645464817764416221e-01,1.000000000000000000e+00
6.934323649390927713e-01,8.814837278510818663e-01,1.000000000000000000e+00
6.055376525370901319e-01,2.920095160130119494e-01,1.000000000000000000e+00
1.778249763372979908e-02,1.060402955938160030e+00,1.000000000000000000e+00
3.234718257380339024e-01,1.190938617781047038e+00,1.000000000000000000e+00
6.588270434636591677e-01,1.606090751928765048e+00,1.000000000000000000e+00
2.996190602397635905e-01,6.160430555891248661e-01,1.000000000000000000e+00
8.975767823478673080e-01,1.155366187444299086e+00,1.000000000000000000e+00
9.211256751694145706e-01,1.003005498229328385e+00,1.000000000000000000e+00
7.605092176005097127e-01,5.096645476526484586e-01,1.000000000000000000e+00
2.915085318453879415e-01,-1.035982406367610409e-01,1.000000000000000000e+00
6.007983502930401842e-01,6.151957208857563586e-01,1.000000000000000000e+00
3.261389740391026359e-01,7.134394418129146320e-01,1.000000000000000000e+00
5.460774010814348767e-01,8.675764513409316425e-01,1.000000000000000000e+00
1.862620216935435002e-01,8.175672322950531257e-01,1.000000000000000000e+00
4.415264276104295393e-01,2.280756591446725379e-01,1.000000000000000000e+00
4.543617331657149316e-01,1.303169823700976560e+00,1.000000000000000000e+00
5.874445385229827288e-01,5.032494026431064693e-01,1.000000000000000000e+00
5.245002801175440155e-01,1.360735774061822667e+00,1.000000000000000000e+00
4.894987394721337925e-01,3.033851696755464067e-01,1.000000000000000000e+00
6.179048329941061457e-02,8.177039582264075124e-01,1.000000000000000000e+00
9.724320909603418883e-01,1.032406690063525811e+00,1.000000000000000000e+00
5.976698125438145714e-01,9.397028180269672015e-01,1.000000000000000000e+00
4.011864936741462717e-01,1.011987209879467997e+00,1.000000000000000000e+00
5.006797087444656569e-01,3.742283849243222549e-01,1.000000000000000000e+00
6.553528765979288462e-01,3.443607651685107740e-01,1.000000000000000000e+00
5.567839818994535506e-01,1.290617859039978832e+00,1.000000000000000000e+00
8.191471965436134539e-01,1.289590359668531194e+00,1.000000000000000000e+00
2.222721991086875626e-01,2.291431315894417731e-01,1.000000000000000000e+00
2.744392524350520723e-01,1.021218257126067508e+00,1.000000000000000000e+00
7.902151783522559647e-01,2.215114080165506705e-01,1.000000000000000000e+00
3.278300825247129069e-01,4.157147006655750876e-01,1.000000000000000000e+00
6.009699805530029915e-01,1.004637799507156926e+00,1.000000000000000000e+00
