1.498297804423248392e-01,1.179287215319326121e+00,0.000000000000000000e+00
-1.424055592690064431e-01,1.362854601123626441e+00,0.000000000000000000e+00
2.681155131826255533e-01,1.197993963383559901e+00,0.000000000000000000e+00
-1.424055592690064431e-01,1.500502467362680559e+00,0.000000000000000000e+00
6.633396909623018312e-02,1.252857043880634791e+00,0.000000000000000000e+00
1.762807914434164763e-02,1.793473411591903544e+00,0.000000000000000000e+00
-1.215316064324827583e-01,1.124060898998885838e+00,0.000000000000000000e+00
3.154404770202409031e-02,1.536424004424755019e+00,0.000000000000000000e+00
3.029054345768316669e-01,1.059741297237345670e+00,0.000000000000000000e+00
9.416590621159506846e-02,1.774893958062713661e+00,0.000000000000000000e+00
2.402835760672607235e-01,1.839289668631278740e+00,0.000000000000000000e+00
3.168214031345141235e-01,1.042004331946466689e+00,0.000000000000000000e+00
-8.674168503827664467e-02,1.014652628692679359e+00,0.000000000000000000e+00
2.541995446249431523e-01,1.078829974458847651e+00,0.000000000000000000e+00
-2.189433863362598431e-01,1.234532862340343984e+00,0.000000000000000000e+00
-3.928929933072903835e-01,1.261807108500945684e+00,0.000000000000000000e+00
-5.890974792291178014e-02,8.673985778056558793e-01,0.000000000000000000e+00
1.707037332788484962e-01,1.160586554485055988e+00,0.000000000000000000e+00
-3.245873692182009440e-03,1.013903690769310639e+00,0.000000000000000000e+00
-1.006576535959590735e-01,1.408209790096331293e+00,0.000000000000000000e+00
3.850203198086531164e-02,1.280098665764033639e+00,0.000000000000000000e+00
2.124516389518958381e-01,1.702008750499526046e+00,0.000000000000000000e+00
-7.282571648059421587e-02,1.610494741693630605e+00,0.000000000000000000e+00
6.633396909623018312e-02,1.363005975108156465e+00,0.000000000000000000e+00
1.359138118846424104e-01,1.133706637141408402e+00,0.000000000000000000e+00
1.776617175576897245e-01,1.188484197237657636e+00,0.000000000000000000e+00
2.472415603461019240e-01,1.765761849372005088e+00,0.000000000000000000e+00
2.458606342318286897e-02,1.353095276864108687e+00,0.000000000000000000e+00
5.937598481738897566e-02,9.130652328019444042e-01,0.000000000000000000e+00
-2.398173391727835002e-01,1.600704815402514525e+00,0.000000000000000000e+00
6.399441713687935573e-01,4.642429359540541922e-01,1.000000000000000000e+00
5.773223128592225306e-01,8.769878860248667696e-01,1.000000000000000000e+00
6.956080455995232725e-01,5.471409307267832700e-01,1.000000000000000000e+00
6.469021556476347579e-01,5.838324675933985741e-01,1.000000000000000000e+00
6.747340927629996710e-01,5.195431145211294455e-01,1.000000000000000000e+00
9.043475739647599543e-01,2.076488674468531803e-01,1.000000000000000000e+00
7.651878883879354998e-01,6.199212697010464401e-01,1.000000000000000000e+00
6.190702185322699558e-01,9.589323363750883455e-01,1.000000000000000000e+00
3.407508473786211023e-01,1.705539220790500687e-01,1.000000000000000000e+00
4.103306901670332740e-01,5.006792302428763053e-01,1.000000000000000000e+00
5.912382814169050427e-01,5.467327621486796074e-01,1.000000000000000000e+00
6.677761084841584704e-01,6.936400465881552568e-01,1.000000000000000000e+00
4.451206115612393877e-01,4.738009846449788842e-01,1.000000000000000000e+00
4.312046430035569866e-01,4.646655479464355532e-01,1.000000000000000000e+00
6.399441713687935573e-01,4.187164030841086793e-01,1.000000000000000000e+00
3.755407687728271604e-01,5.560018243338583632e-01,1.000000000000000000e+00
