2.921497496984902797e-01,9.217337780519123669e-01,0.000000000000000000e+00
4.194234108234066172e-01,6.198256604981169371e-01,0.000000000000000000e+00
7.769782097255479858e-01,6.110385755942806529e-01,0.000000000000000000e+00
3.940669956313722633e-01,6.825816165592677454e-01,0.000000000000000000e+00
3.007578029533666819e-01,6.505301542416377369e-01,0.000000000000000000e+00
3.049265207401153921e-01,3.813676993421166173e-01,0.000000000000000000e+00
1.485095309102154815e+00,7.143328651053305611e-01,0.000000000000000000e+00
7.846371033548296126e-01,4.750929531951176843e-01,0.000000000000000000e+00
5.691523245713019374e-01,8.549138174976489424e-01,0.000000000000000000e+00
2.367164497243930410e-01,3.627024393914125566e-01,0.000000000000000000e+00
4.249181805918890720e-01,8.565250329952698305e-01,0.000000000000000000e+00
1.223016666753530046e+00,5.616283353318896054e-01,0.000000000000000000e+00
1.813476893753646346e-01,9.921277543396344045e-01,0.000000000000000000e+00
9.453169537515629939e-01,7.600804948748218770e-01,0.000000000000000000e+00
5.353506682068830402e-01,6.552356021625781457e-01,0.000000000000000000e+00
1.124845001857623095e-01,8.747744575276172885e-01,0.000000000000000000e+00
-3.682166298867572962e-02,6.391843031326526203e-01,0.000000000000000000e+00
9.371671659880986827e-01,7.820950091428415796e-01,0.000000000000000000e+00
1.094186153444954845e-01,6.203945469627372145e-01,0.000000000000000000e+00
2.158392438022218307e-01,8.249745590992719757e-01,0.000000000000000000e+00
-2.541147557082851227e-02,6.420819856680349824e-01,0.000000000000000000e+00
1.397204501167064183e-01,5.582220313484517193e-01,0.000000000000000000e+00
2.431722731113049596e-01,6.458988737702416882e-01,0.000000000000000000e+00
2.439682155059372526e-01,6.971043687499280939e-01,0.000000000000000000e+00
6.156178475404301409e-01,5.764498702358117344e-01,0.000000000000000000e+00
4.391006973353769882e-01,7.228304437050595554e-01,0.000000000000000000e+00
4.685580574055258629e-01,6.494200647721721786e-01,0.000000000000000000e+00
9.139158410289696111e-01,7.752331263289585772e-01,0.000000000000000000e+00
7.462888825168181306e-01,5.734572614957766934e-01,0.000000000000000000e+00
4.541559196909412122e-01,4.599096703383208640e-01,0.000000000000000000e+00
4.293760709312629542e-01,5.287353596414552381e-01,0.000000000000000000e+00
1.659747233015793355e-01,6.816164876368446812e-01,0.000000000000000000e+00
8.463763514794785392e-01,3.495882409429851290e-01,0.000000000000000000e+00
3.057245681624177758e-01,6.416939682773128428e-01,0.000000000000000000e+00
9.564888699670237582e-02,6.340737281784557533e-01,0.000000000000000000e+00
2.690162367135804367e-01,7.444160767147763869e-01,0.000000000000000000e+00
6.348384262563926406e-01,8.590660860135359567e-01,0.000000000000000000e+00
1.824358395617570627e+00,7.528726343287944767e-01,0.000000000000000000e+00
6.457933637247951220e-01,4.995588953315561742e-01,0.000000000000000000e+00
-9.108447925754942220e-02,9.122433199237058865e-01,0.000000000000000000e+00
4.916826472822217742e-01,8.596480915291639935e-01,0.000000000000000000e+00
4.239333768093668242e-01,6.731802156406955229e-01,0.000000000000000000e+00
2.261750674242126169e-01,5.979609221632939953e-01,0.000000000000000000e+00
2.537944083375195392e-01,7.058092812274736616e-01,0.000000000000000000e+00
3.492073518583718172e-01,8.156673670684684296e-01,0.000000000000000000e+00
1.942750097790608699e-01,2.474990739754152069e-01,0.000000000000000000e+00
